time,oveHeaPumY_u
6192750,0.0
6192780,0.0
6192810,0.0
6192840,0.0
6192870,0.0
6192900,0.0
6192930,0.0
6192960,0.0
6192990,0.0
6193020,0.0
6193050,0.0
6193080,0.0
6193110,0.0
6193140,0.0
6193170,0.0
6193200,0.0
6193230,0.0
6193260,0.0
6193290,0.0
6193320,0.0
6193350,0.0
6193380,0.0
6193410,0.0
6193440,0.0
6193470,0.0
6193500,0.0
6193530,0.0
6193560,0.0
6193590,0.0
6193620,0.0
6193650,0.0
6193680,0.0
6193710,0.0
6193740,0.0
6193770,0.0
6193800,0.0
6193830,0.0
6193860,0.0
6193890,0.0
6193920,0.0
6193950,0.0
6193980,0.0
6194010,0.0
6194040,0.0
6194070,0.0
6194100,0.0
6194130,0.0
6194160,0.0
6194190,0.0
6194220,0.0
6194250,0.0
6194280,0.0
6194310,0.0
6194340,0.0
6194370,0.0
6194400,0.0
6194430,0.0
6194460,0.0
6194490,0.0
6194520,0.0
6194550,0.0
6194580,0.0
6194610,0.0
6194640,0.0
6194670,0.0
6194700,0.0
6194730,0.0
6194760,0.0
6194790,0.0
6194820,0.0
6194850,0.0
6194880,0.0
6194910,0.0
6194940,0.0
6194970,0.0
6195000,0.0
6195030,0.0
6195060,0.0
6195090,0.0
6195120,0.0
6195150,0.0
6195180,0.0
6195210,0.0
6195240,0.0
6195270,0.0
6195300,0.0
6195330,0.0
6195360,0.0
6195390,0.0
6195420,0.0
6195450,0.0
6195480,0.0
6195510,0.0
6195540,0.0
6195570,0.0
6195600,0.0
6195630,0.0
6195660,0.0
6195690,0.0
6195720,0.0
6195750,0.0
6195780,0.0
6195810,0.0
6195840,0.0
6195870,0.0
6195900,0.0
6195930,0.0
6195960,0.0
6195990,0.0
6196020,0.0
6196050,0.0
6196080,0.0
6196110,0.0
6196140,0.0
6196170,0.0
6196200,0.0
6196230,0.0
6196260,0.0
6196290,0.0
6196320,0.0
6196350,0.0
6196380,0.0
6196410,0.0
6196440,0.0
6196470,0.0
6196500,0.0
6196530,0.0
6196560,0.0
6196590,0.0
6196620,0.0
6196650,0.0
6196680,0.0
6196710,0.0
6196740,0.0
6196770,0.0
6196800,0.0
6196830,0.0
6196860,0.0
6196890,0.0
6196920,0.0
6196950,0.0
6196980,0.0
6197010,0.0
6197040,0.0
6197070,0.0
6197100,0.0
6197130,0.0
6197160,0.0
6197190,0.0
6197220,0.0
6197250,0.0
6197280,0.0
6197310,0.0
6197340,0.0
6197370,0.0
6197400,0.0
6197430,0.0
6197460,0.0
6197490,0.0
6197520,0.0
6197550,0.0
6197580,0.0
6197610,0.0
6197640,0.0
6197670,0.0
6197700,0.0
6197730,0.0
6197760,0.0
6197790,0.0
6197820,0.0
6197850,0.0
6197880,0.0
6197910,0.0
6197940,0.0
6197970,0.0
6198000,0.0
6198030,0.0
6198060,0.0
6198090,0.0
6198120,0.0
6198150,0.0
6198180,0.0
6198210,0.0
6198240,0.0
6198270,0.0
6198300,0.0
6198330,0.0
6198360,0.0
6198390,0.0
6198420,0.0
6198450,0.0
6198480,0.0
6198510,0.0
6198540,0.0
6198570,0.0
6198600,0.0
6198630,0.0
6198660,0.0
6198690,0.0
6198720,0.0
6198750,0.0
6198780,0.0
6198810,0.0
6198840,0.0
6198870,0.0
6198900,0.0
6198930,0.0
6198960,0.0
6198990,0.0
6199020,0.0
6199050,0.0
6199080,0.0
6199110,0.0
6199140,0.0
6199170,0.0
6199200,0.0
6199230,0.0
6199260,0.0
6199290,0.0
6199320,0.0
6199350,0.0
6199380,0.0
6199410,0.0
6199440,0.0
6199470,0.0
6199500,0.0
6199530,0.0
6199560,0.0
6199590,0.0
6199620,0.0
6199650,0.0
6199680,0.0
6199710,0.0
6199740,0.0
6199770,0.0
6199800,0.0
6199830,0.0
6199860,0.0
6199890,0.0
6199920,0.0
6199950,0.0
6199980,0.0
6200010,0.0
6200040,0.0
6200070,0.0
6200100,0.0
6200130,0.0
6200160,0.0
6200190,0.0
6200220,0.0
6200250,0.0
6200280,0.0
6200310,0.0
6200340,0.0
6200370,0.0
6200400,0.0
6200430,0.0
6200460,0.0
6200490,0.0
6200520,0.0
6200550,0.0
6200580,0.0
6200610,0.0
6200640,0.0
6200670,0.0
6200700,0.0
6200730,0.0
6200760,0.0
6200790,0.0
6200820,0.0
6200850,0.0
6200880,0.0
6200910,0.0
6200940,0.0
6200970,0.0
6201000,0.0
6201030,0.0
6201060,0.0
6201090,0.0
6201120,0.0
6201150,0.0
6201180,0.0
6201210,0.0
6201240,0.0
6201270,0.0
6201300,0.0
6201330,0.0
6201360,0.0
6201390,0.0
6201420,0.0
6201450,0.0
6201480,0.0
6201510,0.0
6201540,0.0
6201570,0.0
6201600,0.0
6201630,0.0
6201660,0.0
6201690,0.0
6201720,0.0
6201750,0.0
6201780,0.0
6201810,0.0
6201840,0.0
6201870,0.0
6201900,0.0
6201930,0.0
6201960,0.0
6201990,0.0
6202020,0.0
6202050,0.0
6202080,0.0
6202110,0.0
6202140,0.0
6202170,0.0
6202200,0.0
6202230,0.0
6202260,0.0
6202290,0.0
6202320,0.0
6202350,0.0
6202380,0.0
6202410,0.0
6202440,0.0
6202470,0.0
6202500,0.0
6202530,0.0
6202560,0.0
6202590,0.0
6202620,0.0
6202650,0.0
6202680,0.0
6202710,0.0
6202740,0.0
6202770,0.0
6202800,0.0
6202830,0.0
6202860,0.0
6202890,0.0
6202920,0.0
6202950,0.0
6202980,0.0
6203010,0.0
6203040,0.0
6203070,0.0
6203100,0.0
6203130,0.0
6203160,0.0
6203190,0.0
6203220,0.0
6203250,0.0
6203280,0.0
6203310,0.0
6203340,0.0
6203370,0.0
6203400,0.0
6203430,0.0
6203460,0.0
6203490,0.0
6203520,0.0
6203550,0.0
6203580,0.0
6203610,0.0
6203640,0.0
6203670,0.0
6203700,0.0
6203730,0.0
6203760,0.0
6203790,0.0
6203820,0.0
6203850,0.0
6203880,0.0
6203910,0.0
6203940,0.0
6203970,0.0
6204000,0.0
6204030,0.0
6204060,0.0
6204090,0.0
6204120,0.0
6204150,0.0
6204180,0.0
6204210,0.0
6204240,0.0
6204270,0.0
6204300,0.0
6204330,0.0
6204360,0.0
6204390,0.0
6204420,0.0
6204450,0.0
6204480,0.0
6204510,0.0
6204540,0.0
6204570,0.0
6204600,0.0
6204630,0.0
6204660,0.0
6204690,0.0
6204720,0.0
6204750,0.0
6204780,0.0
6204810,0.0
6204840,0.0
6204870,0.0
6204900,0.0
6204930,0.0
6204960,0.0
6204990,0.0
6205020,0.0
6205050,0.0
6205080,0.0
6205110,0.0
6205140,0.0
6205170,0.0
6205200,0.0
6205230,0.0
6205260,0.0
6205290,0.0
6205320,0.0
6205350,0.0
6205380,0.0
6205410,0.0
6205440,0.0
6205470,0.0
6205500,0.0
6205530,0.0
6205560,0.0
6205590,0.0
6205620,0.0
6205650,0.0
6205680,0.0
6205710,0.0
6205740,0.0
6205770,0.0
6205800,0.0
6205830,0.0
6205860,0.0
6205890,0.0
6205920,0.0
6205950,0.0
6205980,0.0
6206010,0.0
6206040,0.0
6206070,0.0
6206100,0.0
6206130,0.0
6206160,0.0
6206190,0.0
6206220,0.0
6206250,0.0
6206280,0.0
6206310,0.0
6206340,0.0
6206370,0.0
6206400,0.0
6206430,0.0
6206460,0.0
6206490,0.0
6206520,0.0
6206550,0.0
6206580,0.0
6206610,0.0
6206640,0.0
6206670,0.0
6206700,0.0
6206730,0.0
6206760,0.0
6206790,0.0
6206820,0.0
6206850,0.0
6206880,0.0
6206910,0.0
6206940,0.0
6206970,0.0
6207000,0.0
6207030,0.0
6207060,0.0
6207090,0.0
6207120,0.0
6207150,0.0
6207180,0.0
6207210,0.0
6207240,0.0
6207270,0.0
6207300,0.0
6207330,0.0
6207360,0.0
6207390,0.0
6207420,0.0
6207450,0.0
6207480,0.0
6207510,0.0
6207540,0.0
6207570,0.0
6207600,0.0
6207630,0.0
6207660,0.0
6207690,0.0
6207720,0.0
6207750,0.0
6207780,0.0
6207810,0.0
6207840,0.0
6207870,0.0
6207900,0.0
6207930,0.0
6207960,0.0
6207990,0.0
6208020,0.0
6208050,0.0
6208080,0.0
6208110,0.0
6208140,0.0
6208170,0.0
6208200,0.0
6208230,0.0
6208260,0.0
6208290,0.0
6208320,0.0
6208350,0.0
6208380,0.0
6208410,0.0
6208440,0.0
6208470,0.0
6208500,0.0
6208530,0.0
6208560,0.0
6208590,0.0
6208620,0.0
6208650,0.0
6208680,0.0
6208710,0.0
6208740,0.0
6208770,0.0
6208800,0.0
6208830,0.0
6208860,0.0
6208890,0.0
6208920,0.0
6208950,0.0
6208980,0.0
6209010,0.0
6209040,0.0
6209070,0.0
6209100,0.0
6209130,0.0
6209160,0.0
6209190,0.0
6209220,0.0
6209250,0.0
6209280,0.0
6209310,0.0
6209340,0.0
6209370,0.0
6209400,0.0
6209430,0.0
6209460,0.0
6209490,0.0
6209520,0.0
6209550,0.0
6209580,0.0
6209610,0.0
6209640,0.0
6209670,0.0
6209700,0.0
6209730,0.0
6209760,0.0
6209790,0.0
6209820,0.0
6209850,0.0
6209880,0.0
6209910,0.0
6209940,0.0
6209970,0.0
6210000,0.0
6210030,0.0
6210060,0.0
6210090,0.0
6210120,0.0
6210150,0.0
6210180,0.0
6210210,0.0
6210240,0.0
6210270,0.0
6210300,0.0
6210330,0.0
6210360,0.0
6210390,0.0
6210420,0.0
6210450,0.0
6210480,0.0
6210510,0.0
6210540,0.0
6210570,0.0
6210600,0.0
6210630,0.0
6210660,0.0
6210690,0.0
6210720,0.0
6210750,0.0
6210780,0.0
6210810,0.0
6210840,0.0
6210870,0.0
6210900,0.0
6210930,0.0
6210960,0.0
6210990,0.0
6211020,0.0
6211050,0.0
6211080,0.0
6211110,0.0
6211140,0.0
6211170,0.0
6211200,0.0
6211230,0.0
6211260,0.0
6211290,0.0
6211320,0.0
6211350,0.0
6211380,0.0
6211410,0.0
6211440,0.0
6211470,0.0
6211500,0.0
6211530,0.0
6211560,0.0
6211590,0.0
6211620,0.0
6211650,0.0
6211680,0.0
6211710,0.0
6211740,0.0
6211770,0.0
6211800,0.0
6211830,0.0
6211860,0.0
6211890,0.0
6211920,0.0
6211950,0.0
6211980,0.0
6212010,0.0
6212040,0.0
6212070,0.0
6212100,0.0
6212130,0.0
6212160,0.0
6212190,0.0
6212220,0.0
6212250,0.0
6212280,0.0
6212310,0.0
6212340,0.0
6212370,0.0
6212400,0.0
6212430,0.0
6212460,0.0
6212490,0.0
6212520,0.0
6212550,0.0
6212580,0.0
6212610,0.0
6212640,0.0
6212670,0.0
6212700,0.0
6212730,0.0
6212760,0.0
6212790,0.0
6212820,0.0
6212850,0.0
6212880,0.0
6212910,0.0
6212940,0.0
6212970,0.0
6213000,0.0
6213030,0.0
6213060,0.0
6213090,0.0
6213120,0.0
6213150,0.0
6213180,0.0
6213210,0.0
6213240,0.0
6213270,0.0
6213300,0.0
6213330,0.0
6213360,0.0
6213390,0.0
6213420,0.0
6213450,0.0
6213480,0.0
6213510,0.0
6213540,0.0
6213570,0.0
6213600,0.0
6213630,0.0
6213660,0.0
6213690,0.0
6213720,0.0
6213750,0.0
6213780,0.0
6213810,0.0
6213840,0.0
6213870,0.0
6213900,0.0
6213930,0.0
6213960,0.0
6213990,0.0
6214020,0.0
6214050,0.0
6214080,0.0
6214110,0.0
6214140,0.0
6214170,0.0
6214200,0.0
6214230,0.0
6214260,0.0
6214290,0.0
6214320,0.0
6214350,0.0
6214380,0.0
6214410,0.0
6214440,0.0
6214470,0.0
6214500,0.0
6214530,0.0
6214560,0.0
6214590,0.0
6214620,0.0
6214650,0.0
6214680,0.0
6214710,0.0
6214740,0.0
6214770,0.0
6214800,0.0
6214830,0.0
6214860,0.0
6214890,0.0
6214920,0.0
6214950,0.0
6214980,0.0
6215010,0.0
6215040,0.0
6215070,0.0
6215100,0.0
6215130,0.0
6215160,0.0
6215190,0.0
6215220,0.0
6215250,0.0
6215280,0.0
6215310,0.0
6215340,0.0
6215370,0.0
6215400,0.0
6215430,0.0
6215460,0.0
6215490,0.0
6215520,0.0
6215550,0.0
6215580,0.0
6215610,0.0
6215640,0.0
6215670,0.0
6215700,0.0
6215730,0.0
6215760,0.0
6215790,0.0
6215820,0.0
6215850,0.0
6215880,0.0
6215910,0.0
6215940,0.0
6215970,0.0
6216000,0.0
6216030,0.0
6216060,0.0
6216090,0.0
6216120,0.0
6216150,0.0
6216180,0.0
6216210,0.0
6216240,0.0
6216270,0.0
6216300,0.0
6216330,0.0
6216360,0.0
6216390,0.0
6216420,0.0
6216450,0.0
6216480,0.0
6216510,0.0
6216540,0.0
6216570,0.0
6216600,0.0
6216630,0.0
6216660,0.0
6216690,0.0
6216720,0.0
6216750,0.0
6216780,0.0
6216810,0.0
6216840,0.0
6216870,0.0
6216900,0.0
6216930,0.0
6216960,0.0
6216990,0.0
6217020,0.0
6217050,0.0
6217080,0.0
6217110,0.0
6217140,0.0
6217170,0.0
6217200,0.0
6217230,0.0
6217260,0.0
6217290,0.0
6217320,0.0
6217350,0.0
6217380,0.0
6217410,0.0
6217440,0.0
6217470,0.0
6217500,0.0
6217530,0.0
6217560,0.0
6217590,0.0
6217620,0.0
6217650,0.0
6217680,0.0
6217710,0.0
6217740,0.0
6217770,0.0
6217800,0.0
6217830,0.0
6217860,0.0
6217890,0.0
6217920,0.0
6217950,0.0
6217980,0.0
6218010,0.0
6218040,0.0
6218070,0.0
6218100,0.0
6218130,0.0
6218160,0.0
6218190,0.0
6218220,0.0
6218250,0.0
6218280,0.0
6218310,0.0
6218340,0.0
6218370,0.0
6218400,0.0
6218430,0.0
6218460,0.0
6218490,0.0
6218520,0.0
6218550,0.0
6218580,0.0
6218610,0.0
6218640,0.0
6218670,0.0
6218700,0.0
6218730,0.0
6218760,0.0
6218790,0.0
6218820,0.0
6218850,0.0
6218880,0.0
6218910,0.0
6218940,0.0
6218970,0.0
6219000,0.0
6219030,0.0
6219060,0.0
6219090,0.0
6219120,0.0
6219150,0.0
6219180,0.0
6219210,0.0
6219240,0.0
6219270,0.0
6219300,0.0
6219330,0.0
6219360,0.0
6219390,0.0
6219420,0.0
6219450,0.0
6219480,0.0
6219510,0.0
6219540,0.0
6219570,0.0
6219600,0.0
6219630,0.0
6219660,0.0
6219690,0.0
6219720,0.0
6219750,0.0
6219780,0.0
6219810,0.0
6219840,0.0007318437975189371
6219870,0.0016797003848199987
6219900,0.0026314804576720763
6219930,0.0035872175786020614
6219960,0.0045468867404345106
6219990,0.00551045488952213
6220020,0.006477886726049091
6220050,0.00744914595714055
6220080,0.008424195720391013
6220110,0.0094029987284406
6220140,0.010385418371925071
6220170,0.011367775432000462
6220200,0.012343715006640683
6220230,0.01330924610605123
6220260,0.014262035496444865
6220290,0.015200750382288663
6220320,0.01612466310182332
6220350,0.017033445319017407
6220380,0.01792701287806015
6220410,0.01880546752290788
6220440,0.019669017091704342
6220470,0.020517956557479972
6220500,0.02135263745391387
6220530,0.022173456831890797
6220560,0.02298083305254429
6220590,0.02377520691911229
6220620,0.024557025618767284
6220650,0.025326747993408952
6220680,0.026084825153790847
6220710,0.026831709755666358
6220740,0.0275678459620456
6220770,0.028293667254993243
6220800,0.029009595653002977
6220830,0.029715722037678957
6220860,0.03041314319584963
6220890,0.031101984251316602
6220920,0.03178251414937798
6220950,0.032455191432607826
6220980,0.03312033645517279
6221010,0.033778287222883605
6221040,0.0344293824928961
6221070,0.03507394155678719
6221100,0.035712262360315467
6221130,0.03634462426368572
6221160,0.036971290402602865
6221190,0.037592508954055755
6221220,0.03820851378826632
6221250,0.038819524940744816
6221280,0.039425749090513294
6221310,0.04002738007906013
6221340,0.04062459945642148
6221370,0.041217577035452674
6221400,0.04180647144440012
6221430,0.04239143067191508
6221460,0.042972592602386755
6221490,0.04355008553925581
6221520,0.04412402871520644
6221550,0.04469453278821288
6221580,0.04526170032122674
6221610,0.045825626246189535
6221640,0.04638639831056169
6221670,0.046944097506672354
6221700,0.047498798483442614
6221730,0.04805056994037623
6221760,0.04859947500422296
6221790,0.04914557158786792
6221820,0.04968891273243474
6221850,0.05022954693215744
6221880,0.050767518443353296
6221910,0.05130286757695299
6221940,0.05183563097561646
6221970,0.05236584187598685
6222000,0.052893530356432475
6222030,0.05341872357049275
6222060,0.05394144596747395
6222090,0.054461719499596904
6222120,0.05497956381745331
6222150,0.05549499645604846
6222180,0.05600803299987358
6222210,0.056518687248701724
6222240,0.05702697136960837
6222270,0.057532896038516586
6222300,0.05803647057211496
6222330,0.05853770305164618
6222360,0.05903660043832931
6222390,0.059533168681202314
6222420,0.06002741281752546
6222450,0.06051933706619536
6222480,0.06100894491468812
6222510,0.06149623919964342
6222540,0.061981222182020256
6222570,0.06246389561618809
6222600,0.06294426081429741
6222630,0.06342231870577297
6222660,0.06389806989187695
6222690,0.06437151469651896
6222720,0.06484265321251186
6222750,0.06531148534472443
6222780,0.06577801084878705
6222810,0.06624222936734878
6222840,0.06670414046288432
6222870,0.06716374364734606
6222900,0.06762103840960548
6222930,0.06807602423995711
6222960,0.06852870065242585
6222990,0.06897906720476663
6223020,0.06942712351645468
6223050,0.06987286928462486
6223080,0.07031630429853236
6223110,0.07075742845167554
6223140,0.07119624175314342
6223170,0.07163274433685163
6223200,0.07206693646968498
6223230,0.07249881855850726
6223260,0.07292839115555588
6223290,0.07335565496330883
6223320,0.07378061083769426
6223350,0.07420325979107113
6223380,0.07462360299361387
6223410,0.0750416417744614
6223440,0.07545737762180982
6223470,0.07587081218235438
6223500,0.07628194726038652
6223530,0.07669078481582631
6223560,0.07709732696221237
6223590,0.07750157596393084
6223620,0.07790353423309071
6223650,0.07830320432618156
6223680,0.0787005889402383
6223710,0.07909569090861523
6223740,0.07948851319687945
6223770,0.07987905889814075
6223800,0.08026733122850012
6223830,0.08065333352213806
6223860,0.08103706922652046
6223890,0.0814185418974492
6223920,0.08179775519412717
6223950,0.08217471287358916
6223980,0.08254941878753803
6224010,0.08292187687687744
6224040,0.08329209116656652
6224070,0.08366006576148027
6224100,0.08402580484225342
6224130,0.0843893126613814
6224160,0.08475059353940995
6224190,0.08510965186179285
6224220,0.085466492075499
6224250,0.0858211186866317
6224280,0.08617353625790208
6224310,0.08652374940653777
6224340,0.08687176280334519
6224370,0.08721758117098204
6224400,0.08756120928365965
6224430,0.08790219213001865
6224460,0.0882409037263464
6224490,0.08857677172458252
6224520,0.08890941666995829
6224550,0.08923852002896623
6224580,0.0895637871756144
6224610,0.08988494945344179
6224640,0.09020176002128734
6224670,0.09051399005496993
6224700,0.09082142641929547
6224730,0.09112387028899328
6224760,0.09142113616447708
6224790,0.09171305101526463
6224820,0.09199945347993099
6224850,0.09228019311905328
6224880,0.0925551297330957
6224910,0.09282413274535227
6224940,0.09308708064911526
6224970,0.09334386051211813
6225000,0.09359436753368917
6225030,0.09383850464903133
6225060,0.09407618217644548
6225090,0.09430731750289915
6225120,0.09453183480343853
6225150,0.09474966479088442
6225180,0.09496074449066826
6225210,0.09516501703677147
6225240,0.09536243148331625
6225270,0.09555294262756392
6225300,0.09573651083859135
6225330,0.09591310188678379
6225360,0.09608268676929775
6225390,0.0962452415269708
6225420,0.09640074704998398
6225450,0.09654918887001633
6225480,0.09669055693966373
6225510,0.09682484540208446
6225540,0.09695205235626968
6225570,0.09707217962554632
6225600,0.09718523253957702
6225630,0.09729121973715439
6225660,0.09739015299837867
6225690,0.09748204710742427
6225720,0.09756691974498834
6225750,0.09764479140390654
6225780,0.09771568532085093
6225810,0.097779627417885
6225840,0.09783664624943912
6225870,0.09788677295312122
6225900,0.0979300412039668
6225930,0.0979664871717653
6225960,0.09799614948154288
6225990,0.09801906917663301
6226020,0.09803528968513234
6226050,0.09804485678883025
6226080,0.09804781859520444
6226110,0.09804422551123004
6226140,0.09803413022061586
6226170,0.09801758766273717
6226200,0.0979946550145718
6226230,0.09796539167421466
6226260,0.09792985924741332
6226290,0.09788812153583683
6226320,0.09784024452705092
6226350,0.09778629638702652
6226380,0.09772634745519056
6226410,0.09766047024032068
6226440,0.09758873941923542
6226470,0.09751123183651235
6226500,0.09742802650657191
6226530,0.09733920461700835
6226560,0.09724484953388905
6226590,0.09714504680872299
6226620,0.09703988418638632
6226650,0.09692945161527393
6226680,0.09681384125811243
6226710,0.0966931475048049
6226740,0.09656746698598086
6226770,0.09643689858814417
6226800,0.09630154346980808
6226830,0.09616150507869022
6226860,0.09601688917010827
6226890,0.09586780382610137
6226920,0.09571435947569115
6226950,0.09555666891580618
6226980,0.0953948473330109
6227010,0.09522901232583592
6227040,0.09505928392805281
6227070,0.09488578463204335
6227100,0.09470863941304934
6227130,0.09452797575358772
6227160,0.09434392366830512
6227190,0.09415661572927346
6227220,0.09396618709104436
6227250,0.09377277551621316
6227280,0.09357652140104973
6227310,0.09337756780085422
6227340,0.09317606045537881
6227370,0.09297214781404176
6227400,0.09276598106106904
6227430,0.09255771413994875
6227460,0.09234750377791232
6227490,0.09213550950969093
6227520,0.09192189370078398
6227550,0.09170682157016814
6227580,0.09149046121237664
6227610,0.09127298361860543
6227640,0.09105456269711469
6227670,0.0908353752927183
6227700,0.0906156012053237
6227730,0.09039542320738096
6227760,0.09017502706010101
6227790,0.08995460152847254
6227820,0.08973433839531117
6227850,0.08951443247341546
6227880,0.08929508161684757
6227910,0.08907648673024127
6227940,0.08885885177678003
6227970,0.08864238378463454
6228000,0.08842729285137518
6228030,0.0882139408324638
6228060,0.088002218052555
6228090,0.08779251858541447
6228120,0.08758501729609325
6228150,0.08737989859815831
6228180,0.08717733016791401
6228210,0.08697746495113957
6228240,0.08678045411434616
6228270,0.08658644329542756
6228300,0.08639557160040531
6228330,0.08620797149835734
6228360,0.08602376899833057
6228390,0.08584308390245496
6228420,0.0856660300681916
6228450,0.0854927156590316
6228480,0.08532324337787618
6228510,0.08515771068241128
6228540,0.084996209983693
6228570,0.08483882882827405
6228600,0.08468565006701195
6228630,0.08453675200968491
6228660,0.08439220856853769
6228690,0.08425208939009698
6228720,0.08411645997787619
6228750,0.0839853818049762
6228780,0.08385891241941243
6228810,0.08373710554101126
6228840,0.08362001115151782
6228870,0.08350767557867274
6228900,0.08340014157382457
6228930,0.08329744838441844
6228960,0.0831996318215464
6228990,0.08310672432288006
6229020,0.08301875501096856
6229050,0.08293574974855662
6229080,0.0828577311892022
6229110,0.08278471882536262
6229140,0.08271672903311833
6229170,0.0826537751140672
6229200,0.08259586733444728
6229230,0.08254301296215867
6229260,0.08249521629907981
6229290,0.08245247870069185
6229320,0.08241479855506781
6229350,0.0823821711812196
6229380,0.08235458861373227
6229410,0.08233203927762513
6229440,0.08231450759861197
6229470,0.08230197362263499
6229500,0.08229441272030412
6229530,0.08229179543423805
6229560,0.08229408749907306
6229590,0.08230125003387487
6229620,0.08231323988635685
6229650,0.0823300100914555
6229680,0.08235151040268308
6229710,0.08237768785387539
6229740,0.0824084873140629
6229770,0.08244385200502316
6229800,0.08248372395930127
6229830,0.08252804440316704
6229860,0.08257675405773567
6229890,0.0826297933553843
6229920,0.08268710257449446
6229950,0.08274862179984067
6229980,0.08281429118444497
6230010,0.08288405066045189
6230040,0.08295783985649292
6230070,0.0830355979548869
6230100,0.08311726351304011
6230130,0.08320277426194286
6230160,0.08329206689220543
6230190,0.08338507683380551
6230220,0.0834817380364302
6230250,0.08358198275454944
6230280,0.0836857413414101
6230310,0.08379294205468517
6230340,0.08390351087577182
6230370,0.08401737134439695
6230400,0.08413444440940979
6230430,0.08425464829578909
6230460,0.08437789838850913
6230490,0.08450410713230253
6230520,0.08463318394724538
6230550,0.08476503515919898
6230580,0.08489956394454946
6230610,0.08503667028776331
6230640,0.08517625095180519
6230670,0.08531819945887133
6230700,0.08546240608216107
6230730,0.08560875784653878
6230760,0.08575713853757563
6230790,0.08590742871794134
6230820,0.08605950575066106
6230850,0.08621324382786208
6230880,0.08636851400489338
6230910,0.08652518423857404
6230940,0.08668311942955027
6230970,0.08684218146764912
6231000,0.08700222928003375
6231030,0.0871631188817605
6231060,0.0873247034280963
6231090,0.08748683326843165
6231120,0.08764935600128156
6231150,0.0878121165304125
6231180,0.08797495712148247
6231210,0.08813771745919628
6231240,0.08830023470460113
6231270,0.08846234355303428
6231300,0.08862387629122044
6231330,0.08878466285508839
6231360,0.08894453088673418
6231390,0.08910330579121328
6231420,0.08926081079339715
6231450,0.08941686699379979
6231480,0.08957129342402136
6231510,0.0897239071021802
6231540,0.08987452308686326
6231570,0.09002295453143498
6231600,0.09016901273679041
6231630,0.09031225694982231
6231660,0.09045348643191899
6231690,0.09059261598922153
6231720,0.09072976656396357
6231750,0.09086509415164716
6231780,0.09099876158077
6231810,0.09113093037732571
6231840,0.09126175812600322
6231870,0.09139139766778806
6231900,0.09151999688852043
6231930,0.09164769867802541
6231960,0.09177464092173836
6231990,0.09190095648325054
6232020,0.09202677316863495
6232050,0.09215221367381943
6232080,0.09227739551898986
6232110,0.09240243097566452
6232140,0.09252742699063117
6232170,0.09265248511074065
6232200,0.0927777014125925
6232230,0.09290316643904699
6232260,0.0930289651459371
6232290,0.09315517686024895
6232320,0.09328187525114655
6232350,0.09340912831539261
6232380,0.09353699837735444
6232410,0.09366554210433449
6232440,0.09379481053745156
6232470,0.09392484913775466
6232500,0.09405569784762609
6232530,0.09418739116691449
6232560,0.09431995824374899
6232590,0.09445342297814056
6232620,0.09458780413968086
6232650,0.09472311549651886
6232680,0.0948593659559644
6232710,0.09499655971549441
6232740,0.0951346964233781
6232770,0.09527377134738484
6232800,0.09541377555149781
6232830,0.0955546960787828
6232860,0.09569651614009031
6232890,0.0958392153072772
6232920,0.09598276970973238
6232950,0.09612715223428393
6232980,0.09627233272586619
6233010,0.09641827818983596
6233040,0.09656495299395806
6233070,0.09671231906916834
6233100,0.09686033610920898
6233130,0.09700896176738616
6233160,0.09715815185006103
6233190,0.09730786050651687
6233220,0.09745804041409198
6233250,0.0976086429579784
6233280,0.09775961840535566
6233310,0.09791091607342535
6233340,0.09806248449029661
6233370,0.09821427154883038
6233400,0.0983662246529346
6233430,0.09851829085590492
6233460,0.09867041699019738
6233490,0.09882254967515436
6233520,0.09897463573907055
6233550,0.09912662207357374
6233580,0.09927845576373444
6233610,0.09943008418643028
6233640,0.0995814550906407
6233670,0.09973251666648457
6233700,0.09988321760388184
6233730,0.10003350714203041
6233760,0.10018333510993474
6233790,0.10033265195768044
6233820,0.10048140877995572
6233850,0.10062955733032164
6233880,0.10077705002793912
6233910,0.10092383995645031
6233940,0.10106988085491693
6233970,0.10121512710229012
6234000,0.10135953369429263
6234030,0.10150305621446416
6234060,0.10164565079890224
6234090,0.1017872740954629
6234120,0.10192788321763935
6234150,0.10206743569402182
6234180,0.1022058894131528
6234210,0.10234320256488756
6234240,0.10247933357807787
6234270,0.10261424105589821
6234300,0.10274788370825928
6234330,0.10288022028283812
6234360,0.10301120949454744
6234390,0.10314080995381718
6234420,0.10326898009474303
6234450,0.10339567810296596
6234480,0.10352086184389825
6234510,0.10364448879177537
6234540,0.10376651595916381
6234570,0.1038868998284978
6234600,0.10400559628408176
6234630,0.10412256054599692
6234660,0.10423774710503103
6234690,0.10435110965805487
6234720,0.10446260104415599
6234750,0.10457217317890048
6234780,0.10467977698644473
6234810,0.10478536232538682
6234840,0.10488887790457717
6234870,0.10499027118201347
6234900,0.10508948823390771
6234930,0.10518647357388693
6234960,0.10528116988184211
6234990,0.10537351755457913
6235020,0.10546345385247004
6235050,0.10555091082168572
6235080,0.10563580499049822
6235110,0.1057180854091045
6235140,0.10579771800897754
6235170,0.10587466144511415
6235200,0.10594885896808914
6235230,0.10601917307663675
6235260,0.10608762285880487
6235290,0.10615310885039295
6235320,0.10621549715879951
6235350,0.10627468604472957
6235380,0.10633058252454569
6235410,0.10638310136617322
